Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
206	2203.269055745165	474.13907849829354	['Aldoc', 'Cadps2', 'Car4', 'Col25a1', 'Cox6a2', 'Cpne2', 'Cpne7', 'Cryab', 'Cxcl14', 'Gabrd', 'Hsd11b1', 'Id2', 'Lamp5', 'Nek7', 'Nrn1', 'Ntng1', 'Pcp4', 'Pdlim3', 'Plp1', 'Pnoc', 'Pvalb', 'Rgs4', 'Sema5a', 'Serpine2', 'Serpini1', 'Slc6a1', 'Wfs1', 'Zbtb20']	[3.0749147159863734, 0.9351920070561789, 5.729309514675615, 1.0920865282629628, 1.3373588180853617, 0.06364585197843312, 2.9953698820096846, 0.2594301581568047, 2.3300895058116198, 0.9932889642343462, 0.884120944976587, 1.2780478308675642, 0.02057395285089893, 0.0015852157677043502, 3.8226572689763785, 11.714023948766977, 14.58845728539794, 2.8258811519290234, 1.533435984896234, 1.1099965233991111, 1.5670496615367655, 11.044600299550634, 5.837301915658749, 2.5284481205236737, 0.973626657022104, 2.017218035772329, 1.2306477482190799, 0.27333492880752897]	['class_75', 'class_94']	[0.8777064790363597, 0.12227514072621105]
207	7395.150848765432	466.4533179012346	['Cadps2', 'Cplx2', 'Cryab', 'Enpp2', 'Hsd11b1', 'Nrn1', 'Plp1', 'Prkca', 'Satb1', 'Sema5a', 'Th', 'Tnfaip6', 'Zbtb20']	[0.920855354118284, 0.9224208972356657, 2.9962337792989797, 4.070997839973469, 0.007513490364824237, 0.9152796440147628, 8.54582114302214, 0.004878788564622038, 0.3213700180783788, 0.8373201581815367, 0.9734567564768944, 0.9830444776356735, 0.956273148759158]	['class_28']	[0.9992712373424748]
208	2276.4153900961883	478.2613110081938	['Aldoc', 'Arc', 'Bcl11b', 'Cadps2', 'Car4', 'Cck', 'Col25a1', 'Cox6a2', 'Cplx2', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Grik1', 'Hapln1', 'Hsd11b1', 'Id2', 'Kctd12', 'Kit', 'Lhx6', 'Mybpc1', 'Ndnf', 'Nos1', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Pdlim3', 'Plp1', 'Pnoc', 'Prkca', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tac1', 'Tac2', 'Tnfaip8l3', 'Tshz2', 'Wfs1', 'Zbtb20', 'Zcchc12']	[1.2252831011476975, 0.012050072594687386, 0.9620945123765994, 0.6347993485089486, 1.9812016631010474, 2.995232125048927, 1.8755086812830188, 4.817695745250425, 0.005035995793667231, 6.896107059485528, 0.9653592798321483, 8.343097423553159, 0.003111507990547585, 3.9806371106113674, 0.0068906251750014925, 0.9256705494244543, 2.1039570895236905, 5.990652524985942, 0.13649749219941337, 0.9003658700909207, 0.9693919247268192, 0.7450447071348942, 0.00751728055477521, 0.025013764564557135, 1.7248375703309549, 5.810535116054591, 12.022752156628087, 13.719017987060912, 0.03203588093296325, 1.878082357858287, 5.986125010173772, 0.7999441855596243, 22.660655245481543, 7.322546642946724, 11.74704290678884, 18.71428117140185, 1.5640575060380337, 0.9846753161397654, 0.9033479960841971, 2.965762752452355, 1.1714072695540712, 1.8565004703021724, 0.476387374642688]	['class_94']	[0.9999999999964773]
209	5667.702387885847	475.6042516016308	['Aldoc', 'Cck', 'Col25a1', 'Cox6a2', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Gpr88', 'Id2', 'Kcnip1', 'Kit', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Pvalb', 'Rgs4', 'Satb1', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tshz2', 'Zbtb20']	[0.025823059861335453, 4.982848002174133, 0.9992186427675471, 3.297586059433763, 1.1081492246654838, 0.01949993857059907, 0.003915339488054783, 0.0034644606392721963, 1.0188326174819213, 1.952801235343789, 0.010805251705685436, 0.205632449780455, 0.8174396900684073, 0.9364187350867946, 5.865619360402235, 7.2519406387044105, 8.235764772427032, 1.9664803429414246, 0.12080833375835692, 10.12896304848761, 0.02569623316218195, 4.742703904325911, 1.574619647717108, 2.3767791545894417, 0.49756257171963747, 0.08183945395635384]	['class_72', 'class_75']	[0.19948482639204815, 0.8004602628176092]
210	405.90096967196206	477.89168557870846	['Aldoc', 'Cadps2', 'Car4', 'Cck', 'Chrna6', 'Col25a1', 'Cox6a2', 'Cpne2', 'Cpne7', 'Cryab', 'Cxcl14', 'Gabrd', 'Gabrg1', 'Id2', 'Lypd1', 'Nek7', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Pnoc', 'Prkca', 'Pvalb', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tnfaip6', 'Tnfaip8l3', 'Tshz2']	[0.08693088431205483, 1.9618798081375275, 2.4670369940646175, 4.270367693397024, 0.9432765557148924, 2.1480476037322656, 0.9915666973321771, 0.8683242022523303, 8.953693107169764, 1.8734963192169878, 3.782402793716455, 7.082353840757994, 0.4400215666418572, 5.587823385598674, 0.397224864359498, 0.9437532553479151, 2.413677444223592, 8.97866225485283, 31.340560027871444, 24.106216700925415, 1.9887778303900525, 0.0025620850798099997, 1.4688556265324184, 28.18044399536238, 5.3391801851475655, 6.914593690332253, 2.6004718926393413, 0.879819375529623, 0.9024237489791074, 8.674537292441366]	['class_94']	[0.9999645780716855]
211	1573.701227390181	470.343669250646	['Aldoc', 'Amigo2', 'Arc', 'Cadps2', 'Cck', 'Cdh13', 'Chrm2', 'Chrna6', 'Cnr1', 'Col25a1', 'Cox6a2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Grik1', 'Hsd11b1', 'Id2', 'Lamp5', 'Lypd1', 'Nek7', 'Npy2r', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Pnoc', 'Pvalb', 'Rgs4', 'Satb1', 'Sema5a', 'Serpine2', 'Serpini1', 'Slc6a1', 'Snca', 'Tafa1', 'Tnfaip6', 'Tshz2', 'Yjefn3', 'Zbtb20']	[1.4364447977246395, 0.8480597592265372, 1.8965937723460708, 1.5445597528774586, 0.26269633901932493, 0.005666688638932718, 0.8582850701480853, 0.7100115186069069, 0.9318758083278158, 0.006070201837035208, 1.0731049599794797, 12.963663659130495, 0.04060936210991752, 15.960610276119706, 0.45965865601768313, 0.9862799194428895, 1.0107325655109538, 2.5409807588796203, 0.03959887582972579, 1.2940804886797839, 0.9444234272026605, 0.8943079875152155, 1.1826054163094515, 3.5739771073626807, 2.2286736423054587, 18.271543401870172, 0.288797835211715, 0.9772147086370291, 3.134154162824952, 0.006582478432733991, 0.4218820143141203, 5.165954633116061, 0.5662596523100805, 1.3967985625815775, 0.5763112411739433, 0.5164749903932142, 0.9900496300422703, 0.02417579439839996, 0.07470785575151498, 0.4232740343058548]	['class_80']	[0.9996102796884597]
212	5526.163313212609	472.74346076458755	['Aldoc', 'Amigo2', 'Cck', 'Cox6a2', 'Cryab', 'Cxcl14', 'Gabrg1', 'Hsd11b1', 'Id2', 'Pcp4', 'Prkca', 'Rgs10', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tshz2', 'Zbtb20']	[2.1146940383402657, 0.001514359514966478, 0.981809749347421, 0.04786988650081033, 1.9026145417470122, 4.377247905715855, 1.893321687015952, 0.9817222049595542, 15.832170701684298, 1.2621847513338706, 0.019210802825221515, 0.001470177376669665, 0.9942343867998846, 0.0014944442545421288, 1.8415520916662689, 4.761072034620251, 0.9539032285053146, 0.26682943955163374]	['class_30', 'class_49']	[0.0010858694766357328, 0.998908388045678]
213	643.0900740740741	477.2634074074074	['Aldoc', 'Bcl11b', 'Cadps2', 'Car4', 'Cck', 'Cdh13', 'Chrna6', 'Cnr1', 'Col25a1', 'Cox6a2', 'Cpne7', 'Cryab', 'Crym', 'Cxcl14', 'Enpp2', 'Gabrd', 'Gpr88', 'Grik1', 'Id2', 'Kctd12', 'Kit', 'Lhx6', 'Myl4', 'Nek7', 'Nos1', 'Nov', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Pdlim3', 'Plp1', 'Plpp4', 'Pnoc', 'Pvalb', 'Rgs10', 'Rgs4', 'Satb1', 'Sema5a', 'Serpine2', 'Serpini1', 'Slc6a1', 'Tac2', 'Tshz2', 'Wfs1', 'Zbtb20']	[0.9713291424743169, 0.01064849046957797, 3.666507989392089, 2.073972682408817, 4.9932723534650645, 1.9400085474458693, 0.9280803099092079, 0.9698203337795053, 1.9827803306171972, 1.601159300490918, 1.9424405737055277, 1.1752626328420153, 0.8770670944448823, 0.8666453649193018, 0.32862951725067857, 5.041229165918216, 0.982017841518603, 0.9774938255607122, 5.100843126284092, 0.9431110056386804, 0.0028768851800273984, 0.003478560934270054, 0.3553693895352881, 0.9146405209189985, 0.9266846891912149, 0.8912673990278059, 2.759941821127115, 6.020597264466437, 16.235938568233014, 8.45551294794914, 0.22897320583541025, 1.0464404801500709, 0.7187883437551944, 1.9756432998218385, 0.49372577288222935, 0.03023134539378431, 25.210763041823544, 0.9800102493294677, 7.832714492313839, 2.220655021843244, 0.23443469991717858, 0.06855575067943136, 0.29425192756650703, 4.789547663130867, 1.4889555220598607, 0.005870991851873851]	['class_94']	[0.9999727931799327]
214	6133.968936170213	476.8404255319149	['Aldoc', 'Cadps2', 'Car4', 'Cck', 'Cnr1', 'Col25a1', 'Cox6a2', 'Cpne2', 'Cpne7', 'Cryab', 'Cxcl14', 'Dkkl1', 'Enpp2', 'Fos', 'Gabrd', 'Gad1', 'Gpr88', 'Id2', 'Kctd12', 'Lgals1', 'Nek7', 'Npy2r', 'Nrn1', 'Ntng1', 'Pcp4', 'Pdlim3', 'Plp1', 'Pnoc', 'Pvalb', 'Rgs4', 'Satb1', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tac2', 'Vip']	[0.032449411890907186, 0.9910925253173216, 3.442163589992112, 1.9353479906583793, 0.020772067678015815, 1.7816730709886603, 2.927769726001747, 0.3396981963493446, 2.995149385990954, 1.3509078035751891, 1.2948780155010498, 0.9239354627594313, 2.499556223914777, 0.16926567889401734, 2.7270719746193226, 0.04308910019441576, 0.9825175075849716, 1.715974418268217, 1.011613575047236, 0.49738593622102106, 1.8839684593556454, 0.8760407179029079, 4.314023281567591, 12.791037599643785, 12.035874330844239, 0.00825638929365668, 0.9712571981709057, 0.9910305544308524, 0.08858139999205218, 11.219910417601087, 0.27633774462189814, 5.379517149794285, 3.127864792113443, 0.16886896373752064, 0.1451327730071618, 0.3195526148144105]	['class_72']	[0.9996419667008186]
215	3530.623849188952	490.57387110916267	['Aldoc', 'Cadps2', 'Calb2', 'Car4', 'Cck', 'Cdh13', 'Cdh9', 'Col25a1', 'Cox6a2', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Hapln1', 'Neurod6', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Pvalb', 'Qrfpr', 'Rgs4', 'Satb1', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tafa1', 'Tshz2', 'Zbtb20']	[0.00674773982610111, 1.9837940062810762, 0.9624502870368776, 0.001004683850025429, 0.9929705246103, 1.2328533381734155, 0.0012440988922620777, 0.989632954869007, 6.082921026500919, 6.987622312333813, 1.028509466974355, 1.5670285076319077, 0.016645730017244266, 5.964972572033811, 0.7942018487179342, 1.9748726807887729, 2.9805735702334966, 13.975658684337931, 11.848690623646277, 11.969749307528192, 1.138434266569867, 1.9681638201148268, 0.9727302146376671, 10.359434870270428, 0.9682915125587589, 2.9880186028518128, 2.982753749489492, 1.981390383516198, 1.7059684610351886, 8.056108574216838, 0.9705020416232091]	['class_72', 'class_94']	[0.9963745786997579, 0.00362542130002999]
216	830.1990171990172	475.0977886977887	['Aldoc', 'Arc', 'Car4', 'Cck', 'Col25a1', 'Cox6a2', 'Cryab', 'Cxcl14', 'Ddit4l', 'Enpp2', 'Gabrg1', 'Hsd11b1', 'Id2', 'Kctd12', 'Ndnf', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Rgs4', 'Serpine2', 'Slc6a1', 'Tnfaip8l3', 'Tshz2', 'Wfs1', 'Zbtb20']	[4.388294935600029, 0.001170142428481749, 0.0018556121623999982, 2.6089590920900205, 0.07236911545500786, 0.02271271101839655, 1.9143582165633366, 4.5095676284080914, 0.13198089800156962, 0.21105827965093887, 0.9902658581534127, 1.639661334696042, 1.7176437250040273, 0.0773769070905785, 0.0017488659174336545, 0.015363500033648544, 0.3055487583945454, 11.006509385079433, 0.020477564536712033, 3.3544651050817307, 5.787157935211415, 18.401084547923595, 0.6159932211429946, 2.183335098633007, 0.001975962545861637, 0.9831256422384915]	['class_49', 'class_103']	[0.00288951147156413, 0.9971104882093692]
217	2924.6241642788923	475.00811843361987	['Aldoc', 'Cadps2', 'Cck', 'Cox6a2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Hsd11b1', 'Id2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Pnoc', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tshz2', 'Zbtb20']	[0.49698404983580136, 0.014643347205726444, 0.09833585060402922, 0.24475668993324884, 5.036841313559383, 3.6058359997491665, 0.9834252395682807, 0.06458905577229639, 0.010404697433775817, 0.9278089677827557, 0.2670413450930832, 0.04335138516471327, 5.975675626847861, 5.7737769809880986, 0.012205585379966587, 2.4301086209386296, 1.54976947374715, 3.4012908169432587, 2.6953657428242956, 1.011387820528396, 1.040731712858329]	['class_9', 'class_49', 'class_75', 'class_80', 'class_100', 'class_103', 'class_106']	[0.1682252845968095, 0.8085001328440123, 0.0021213465529717457, 0.005638294827831665, 0.009031210414693867, 0.002530512836513734, 0.003912588652883172]
218	1758.648527209186	478.60409385921116	['Aldoc', 'Cox6a2', 'Cpne2', 'Cpne5', 'Cpne7', 'Crispld2', 'Cxcl14', 'Fos', 'Gabrg1', 'Gnb4', 'Id2', 'Kctd12', 'Lgals1', 'Myl4', 'Ndnf', 'Nek7', 'Nrn1', 'Ntng1', 'Pcp4', 'Pde1a', 'Pvalb', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tshz2', 'Vip', 'Zbtb20']	[2.4040014479784615, 0.7126962583104003, 1.989493048768273, 0.01782952691332836, 0.8755197230145639, 0.9766248794826101, 1.8629011718067057, 0.8894554999434983, 0.0011606543890834646, 1.9565337947829202, 2.9248339033214417, 0.9543239787162954, 0.9435072660421095, 0.9356762264978552, 0.44354867088250693, 0.021469639330414347, 0.2746566963332036, 0.7022104952725612, 5.157505275769871, 0.9888984375688615, 0.93826879745942, 8.68569098470514, 0.001158897526187979, 5.90437557022052, 0.5314093292817734, 1.4292015478205968, 0.06788044183896019, 1.3134557217007279]	['class_75', 'class_100']	[0.0025202173761822468, 0.997146825300546]
219	758.888045540797	490.6394686907021	['Cadps2', 'Car4', 'Cck', 'Cdh13', 'Cdh9', 'Col25a1', 'Cox6a2', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Gabrg1', 'Grik1', 'Hs3st2', 'Id2', 'Kctd12', 'Kit', 'Myl4', 'Nek7', 'Nptx2', 'Npy2r', 'Nrn1', 'Ntng1', 'Pcp4', 'Prkca', 'Pvalb', 'Qrfpr', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tshz2', 'Wfs1']	[1.9853190736674415, 0.990962170403801, 4.64873049991769, 0.9798868610024342, 0.11886412031682382, 1.1162951243801544, 1.960109904156073, 4.992973130472202, 1.9812921309670122, 0.5439212658151988, 0.12821070398937232, 5.790822463670985, 0.00634563419577706, 0.9706262520989064, 0.7980978452831066, 5.897750021194242, 0.09869073874587381, 0.9335794661965207, 0.004995744982502854, 0.012165593432120418, 0.996771188462215, 0.7825120787238584, 5.139988082591953, 13.844957958361888, 11.76592278128525, 0.006352068350763642, 2.996083917227907, 0.9566122678570288, 23.532199464224167, 6.776508967424143, 3.9049412223981332, 1.410839341608268, 4.155630533374682, 0.9161390092660705]	['class_72', 'class_94']	[0.7867148474164904, 0.21328514936646067]
220	5339.201758923952	481.93895499224004	['Arc', 'Col25a1', 'Cox6a2', 'Cpne2', 'Cryab', 'Cxcl14', 'Enpp2', 'Lhx6', 'Neurod6', 'Nrn1', 'Pcp4', 'Plp1', 'Pnoc', 'Sema5a', 'Serpine2', 'Slc6a1', 'Th', 'Zbtb20']	[0.9849954019162249, 0.0032157092501546723, 1.123582560166222, 0.0230845784306773, 15.600590338715117, 0.18527619838454137, 2.2782027848759503, 0.6674203312379181, 0.9756041490083642, 0.9189725995568101, 0.03458664583550272, 11.353355002559224, 0.10722268202909276, 0.007184584818749567, 1.2612905461429686, 1.3026464476208224, 0.9779015135598755, 0.992308473167731]	['class_28', 'class_80']	[0.9106004445093454, 0.08939917096689037]
221	6699.998323085522	485.6735606484069	['Aldoc', 'Calb2', 'Car4', 'Ccn2', 'Cnr1', 'Cpne2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gnb4', 'Hsd11b1', 'Id2', 'Lgals1', 'Nek7', 'Nrn1', 'Ntng1', 'Pcp4', 'Pde1a', 'Plp1', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Zbtb20']	[1.2838296914850127, 0.589974170190389, 0.9851828821507459, 1.982176375585154, 0.8304978752014056, 0.9827535766068435, 2.3114337278921724, 4.68376700700572, 1.9545479878126089, 0.0022042308781120264, 0.9644877074768826, 8.69759092203128, 0.6493599966783146, 0.019388322502184294, 0.15717512678598705, 0.7726820095517261, 0.0930397028807305, 0.9939228370145586, 1.034451109455339, 0.033030670864730244, 0.010869258010978405, 2.9633055318787953, 13.178293499371112, 0.907946943905421]	['class_2']	[0.9999948082417722]
222	2387.590396507821	503.1280465623863	['Aldoc', 'Cadps2', 'Car4', 'Cck', 'Chodl', 'Col25a1', 'Cox6a2', 'Cpne7', 'Crh', 'Cryab', 'Cxcl14', 'Enpp2', 'Fos', 'Gabrd', 'Gpr83', 'Gpr88', 'Grik1', 'Grin3a', 'Hsd11b1', 'Id2', 'Kctd12', 'Lgals1', 'Nptx2', 'Nr4a2', 'Nrn1', 'Ntng1', 'Pcp4', 'Pdlim3', 'Plp1', 'Pnoc', 'Pthlh', 'Pvalb', 'Rgs4', 'Sema5a', 'Serpine2', 'Serpini1', 'Slc6a1', 'Tshz2', 'Wfs1']	[1.0030162054384715, 0.9200620903803397, 6.90325799967242, 7.152095397578931, 0.5012700672437387, 2.977801404361405, 8.26815633850042, 10.976075328256616, 0.8684032928718067, 1.8598567352345192, 2.90927418711875, 1.982206207724738, 0.9481628825293474, 7.841237529792153, 0.7616391043585643, 0.9658032508273795, 0.9624510695974077, 0.967876820038256, 0.1545168151097437, 1.374660307597936, 0.9819426448274513, 0.991001188891357, 1.9699591819072648, 0.46711967235488766, 4.700610612872554, 18.08052406088712, 19.83546743045516, 0.9530522430862387, 1.069012832758735, 6.019927641825613, 0.656446174258758, 2.663244626480134, 32.782838643601224, 5.401619208364504, 5.362838606757802, 1.016883045637125, 6.4156693375647285, 6.890086892464455, 0.8632582937117752]	['class_94']	[0.9999999837466707]
223	3902.5747282608695	494.6236413043478	['Aldoc', 'Amigo2', 'Cadps2', 'Cck', 'Cox6a2', 'Cpne5', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Gabrg1', 'Gad1', 'Hsd11b1', 'Id2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Prkca', 'Rgs4', 'Satb1', 'Serpine2', 'Slc6a1', 'Tac2', 'Tnfaip6']	[0.878302838201901, 0.1266012996233198, 0.004851629950489727, 0.0021673345477690037, 0.011076976237372957, 0.0012440286750963062, 0.0014949405466872596, 16.418336843078556, 2.221632762641887, 9.045308889729178, 0.7732192895679703, 0.8512070413461004, 1.2339923707986649, 0.00201725659515947, 0.6616517401546844, 0.04498449682972841, 0.11610451873144181, 1.1873561272024584, 9.976456182845535, 0.9803939946635813, 0.8037029310589137, 0.0017955846349767238, 0.5836884976632839, 1.0324281461602032, 0.0028914017836472006, 1.9768523314611115]	['class_80']	[0.9998412072394034]
224	6004.573852295409	493.42015968063873	['Aldoc', 'Cadps2', 'Cplx2', 'Cpne2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrg1', 'Grin3a', 'Id2', 'Lamp5', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Prkca', 'Qrfpr', 'Serpine2', 'Slc6a1', 'Tshz2']	[1.757060763079335, 0.9786072679251997, 2.953443253336011, 0.9871827420974516, 8.187343371394293, 5.046001783611506, 2.0727394805705743, 2.9446492946029044, 2.9515279490714503, 9.163010990463826, 0.9008565895664351, 0.8609256089453178, 0.18363853691972346, 0.9845477038825546, 8.19821282442794, 0.547577337968171, 0.8064671129605809, 5.4083848078471375, 7.389579236536408, 0.49899655021271083]	['class_30']	[0.9999885728042145]
225	5116.6051321332825	495.48142474147835	['Aldoc', 'Arc', 'Cck', 'Cdh13', 'Cox6a2', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Grik1', 'Id2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Rgs4', 'Sema5a', 'Serpine2', 'Tnfaip6', 'Wfs1']	[0.5299990338781727, 1.8896173892424089, 0.050104512180061074, 0.8432241499909475, 0.2964878070804076, 0.0031434705336353874, 10.11968737886796, 4.422960667696951, 7.922131555671034, 0.257070868934695, 1.9662416396025868, 0.41236704596850193, 0.09488266315233705, 2.818298185229271, 1.0331305633690848, 16.90345154957629, 1.686567366007996, 0.9443864313690593, 1.8549583553411166, 1.9857192197506979, 0.9719320628578685]	['class_80']	[0.9999109246899596]
226	604.9435325016415	496.6080105055811	['Aldoc', 'Cadps2', 'Car4', 'Cck', 'Cdh13', 'Col25a1', 'Cox6a2', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Hsd11b1', 'Id2', 'Lhx6', 'Nek7', 'Nos1', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Plpp4', 'Pnoc', 'Pvalb', 'Rgs10', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tshz2', 'Wfs1', 'Zbtb20']	[1.7596556695138559, 0.8256453013247619, 0.006942524426181925, 0.3091235977860813, 0.006551379867778221, 0.02031012501703541, 0.47323980758300715, 1.0499495004274026, 1.0396230184378084, 2.71451351154276, 1.0623535547645828, 0.49533689897778194, 0.0019853358504547257, 1.4310925484709647, 0.8201816482590032, 0.03511388773400294, 0.0074896171276359474, 1.879595857654765, 2.599044010811121, 5.541275198817682, 3.33447887674831, 0.0029947512012889234, 0.0061827795285712625, 0.022471292612168087, 0.007708578816027807, 6.011589276131452, 0.0034581416242576643, 2.70693362597845, 1.8981111234236367, 1.9769308037781146, 1.9240079427310013, 1.848102418659006]	['class_75', 'class_99', 'class_103']	[0.8318974227305163, 0.006555897344199643, 0.16147424961739976]
227	6182.522403795467	499.72799156562996	['Aldoc', 'Car4', 'Cck', 'Cnr1', 'Col25a1', 'Cox6a2', 'Cpne2', 'Cryab', 'Cxcl14', 'Enpp2', 'Fos', 'Gabrd', 'Gabrg1', 'Gad1', 'Hsd11b1', 'Id2', 'Kctd12', 'Lgals1', 'Lypd1', 'Ndnf', 'Nek7', 'Nrn1', 'Ntng1', 'Pcp4', 'Pdlim3', 'Plp1', 'Rgs4', 'Satb1', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tac2']	[3.942030831438019, 0.45200064532841033, 2.3268671295036847, 0.013339938655735737, 1.5903840318522728, 0.02601057689558685, 2.4041245149282875, 0.9591882960430527, 5.219287212699813, 0.00471215345795881, 1.1246469384663944, 0.0844052521922583, 0.8580544602638759, 0.006462406556450433, 0.015601793603338947, 0.096957465319725, 0.8165199349923549, 0.8744458267616292, 0.857427540128846, 0.9045056028007668, 0.001440034858423884, 2.0597288099699256, 4.8664976408682445, 8.225287409728338, 0.9092567540935035, 0.014591452684694499, 11.565700843905681, 0.0013782894327791734, 2.9743430217790623, 4.844368370929925, 1.2786464391867884, 0.6615488724175542]	['class_75']	[0.9999287218871903]
228	5198.715852989578	509.39385628085574	['Aldoc', 'Arc', 'Cck', 'Cdh13', 'Chrm2', 'Col25a1', 'Cox6a2', 'Cpne2', 'Cpne5', 'Cpne7', 'Cxcl14', 'Gabrd', 'Grik1', 'Hsd11b1', 'Kctd12', 'Lamp5', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Penk', 'Plp1', 'Plpp4', 'Pnoc', 'Pvalb', 'Rgs10', 'Rgs4', 'Rprm', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tac2', 'Tshz2', 'Wfs1']	[0.9727719847513682, 0.47617273258471404, 7.06504438807754, 0.06359135844568971, 0.8171770699410856, 2.3971479264320266, 5.627420517177633, 0.0047775066916034056, 0.9072190262620081, 9.263830845747913, 0.00826320356364516, 1.970167284424245, 0.011395146000236948, 0.8635932206638419, 0.5645531237680027, 0.6198863067436176, 3.985057310322801, 7.2298301398533615, 13.73936603837204, 11.113202228273433, 0.04909941378180216, 1.7167511761043655, 1.8525647080232608, 0.9345695753102644, 0.002129026632456504, 0.0011696552304720303, 20.109017823762162, 0.9283109327642826, 5.703069785105597, 3.353242804773351, 0.008390393381101438, 2.0730606337511404, 1.1365013276357392, 1.5189941353533203]	['class_72']	[0.9990201424469028]
229	1278.637556561086	503.64298642533936	['Aldoc', 'Arc', 'Cox6a2', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Id2', 'Kcnk2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Rgs4', 'Serpine2', 'Slc6a1', 'Yjefn3']	[0.022742181061116258, 1.9848894094032494, 0.2862123677347861, 0.6200697790593718, 7.060613375555353, 0.09026148365497977, 9.56152578301198, 1.2775824510092666, 0.01320333940982726, 0.9593851343915156, 0.17359133009747726, 0.0459568909103598, 0.015228262577328903, 20.0132538670808, 0.06278097030199917, 0.0036596814921245266, 0.9871824245066996, 0.8617285381572616]	['class_28', 'class_80']	[0.9972776094358163, 0.0027223891594161807]
